ENSMUSG00000090053.10	Pakap	chr4
ENSMUSG00000081615.2	Gm12539	chr4
ENSMUSG00000089945.14	Pakap	chr4
ENSMUSG00000038729.25	Pakap	chr4
ENSMUSG00000073846.5	Gm12526	chr4
ENSMUSG00002076792.1	U6	chr4
ENSMUSG00000096195.2	Gm26138	chr4
ENSMUSG00000052117.6	D630039A03Rik	chr4
ENSMUSG00000028367.6	Txn1	chr4
ENSMUSG00000038709.16	Txndc8	chr4
ENSMUSG00000028369.16	Svep1	chr4
ENSMUSG00000057280.16	Musk	chr4
ENSMUSG00000038668.15	Lpar1	chr4
ENSMUSG00000093293.2	Mir3095	chr4
ENSMUSG00000083834.2	Gm12577	chr4
ENSMUSG00000081186.2	Gm12578	chr4
ENSMUSG00000083145.2	Gm12579	chr4
ENSMUSG00000086470.2	Gm12580	chr4
ENSMUSG00000043385.5	Olfr267	chr4
ENSMUSG00000050812.19	Ecpas	chr4
ENSMUSG00002076044.1	5S_rRNA	chr4
ENSMUSG00000038630.9	Zkscan16	chr4
ENSMUSG00000028378.7	Ptgr1	chr4
ENSMUSG00000070972.14	Dnajc25	chr4
ENSMUSG00000092345.2	Gm20503	chr4
ENSMUSG00000038607.13	Gng10	chr4
ENSMUSG00000038598.10	Shoc1	chr4
ENSMUSG00000081432.2	Gm12593	chr4
ENSMUSG00000086660.2	Gm12594	chr4
ENSMUSG00000082978.2	Rpsa-ps11	chr4
ENSMUSG00000028381.9	Ugcg	chr4
ENSMUSG00000086952.2	Gm12596	chr4
ENSMUSG00000038578.16	Susd1	chr4
ENSMUSG00000083979.2	Gm12527	chr4
ENSMUSG00000028382.16	Ptbp3	chr4
ENSMUSG00000080831.2	Gm12529	chr4
ENSMUSG00000046145.8	1700018M17Rik	chr4
ENSMUSG00000028383.18	Hsdl2	chr4
ENSMUSG00000045071.15	E130308A19Rik	chr4
ENSMUSG00000038544.15	Inip	chr4
ENSMUSG00000028385.15	Snx30	chr4
ENSMUSG00000080772.2	Gm12543	chr4
ENSMUSG00000073843.4	Gm12542	chr4
ENSMUSG00000028386.2	Slc46a2	chr4
ENSMUSG00000041333.7	Mup4	chr4
ENSMUSG00000078689.9	Mup6	chr4
ENSMUSG00000073842.11	Mup7	chr4
ENSMUSG00000083239.2	Mup-ps1	chr4
ENSMUSG00000078688.12	Mup2	chr4
ENSMUSG00000073840.7	Mup-ps2	chr4
ENSMUSG00000078687.10	Mup8	chr4
ENSMUSG00000095455.2	Mup-ps3	chr4
ENSMUSG00000096654.2	Mup-ps29	chr4
ENSMUSG00000083293.2	Mup-ps28	chr4
ENSMUSG00000078686.12	Mup9	chr4
ENSMUSG00000078685.7	Mup-ps4	chr4
ENSMUSG00000094202.2	Mup-ps26	chr4
ENSMUSG00000078683.10	Mup1	chr4
ENSMUSG00000086253.2	Gm13773	chr4
ENSMUSG00000094222.2	Mup-ps6	chr4
ENSMUSG00000094235.2	Mup-ps24	chr4
ENSMUSG00000078680.4	Mup10	chr4
ENSMUSG00000082868.2	Mup-ps5	chr4
ENSMUSG00000073834.11	Mup11	chr4
ENSMUSG00000094743.3	Mup-ps7	chr4
ENSMUSG00000094793.2	Mup12	chr4
ENSMUSG00000096891.2	Mup-ps8	chr4
ENSMUSG00000110439.2	Mup22	chr4
ENSMUSG00000094948.3	Gm21286	chr4
ENSMUSG00000096652.2	Mup-ps9	chr4
ENSMUSG00000089873.9	Mup13	chr4
ENSMUSG00000082173.2	Mup-ps10	chr4
ENSMUSG00000073830.12	Mup14	chr4
ENSMUSG00000095978.2	Mup-ps11	chr4
ENSMUSG00000096674.2	Mup15	chr4
ENSMUSG00000073835.6	Mup-ps12	chr4
ENSMUSG00000078675.10	Mup16	chr4
ENSMUSG00000095532.2	Mup-ps13	chr4
ENSMUSG00000096688.2	Mup17	chr4
ENSMUSG00000082065.2	Mup-ps14	chr4
ENSMUSG00000078674.3	Mup18	chr4
ENSMUSG00000083304.2	Mup-ps15	chr4
ENSMUSG00000095307.2	Gm12573	chr4
ENSMUSG00000078673.11	Mup19	chr4
ENSMUSG00000081207.5	Gm13775	chr4
ENSMUSG00000090090.2	Mup-ps16	chr4
ENSMUSG00000058523.3	Mup5	chr4
ENSMUSG00000081755.2	Mup-ps23	chr4
ENSMUSG00000081053.2	Mup-ps17	chr4
ENSMUSG00000082363.2	Mup-ps18	chr4
ENSMUSG00000082644.2	Mup-ps19	chr4
ENSMUSG00000084309.2	Mup-ps20	chr4
ENSMUSG00000083524.2	Mup-ps21	chr4
ENSMUSG00000078672.3	Mup20	chr4
ENSMUSG00000066154.12	Mup3	chr4
ENSMUSG00000085404.2	Gm12909	chr4
ENSMUSG00000086530.2	Gm12910	chr4
ENSMUSG00000066153.3	Mup21	chr4
ENSMUSG00000028389.13	Zfp37	chr4
ENSMUSG00000066152.12	Slc31a2	chr4
ENSMUSG00000118769.1	U6	chr4
ENSMUSG00000066151.13	Fkbp15	chr4
ENSMUSG00000066150.13	Slc31a1	chr4
ENSMUSG00000066149.12	Cdc26	chr4
ENSMUSG00000066148.4	Prpf4	chr4
ENSMUSG00000063851.13	Rnf183	chr4
ENSMUSG00000028391.17	Wdr31	chr4
ENSMUSG00000028392.16	Bspry	chr4
ENSMUSG00000038422.3	Hdhd3	chr4
ENSMUSG00000028393.11	Alad	chr4
ENSMUSG00000028394.10	Pole3	chr4
ENSMUSG00000058046.2	4933430I17Rik	chr4
ENSMUSG00000059810.19	Rgs3	chr4
ENSMUSG00000085177.2	Gm11209	chr4
ENSMUSG00000085223.2	Gm11210	chr4
ENSMUSG00000086139.2	Gm11211	chr4
ENSMUSG00000077161.4	Gm24117	chr4
ENSMUSG00000087967.3	Gm25391	chr4
ENSMUSG00000082048.2	Gm11481	chr4
ENSMUSG00000083635.2	Gm11480	chr4
ENSMUSG00000028358.16	Zfp618	chr4
ENSMUSG00000028356.5	Ambp	chr4
ENSMUSG00000028357.14	Kif12	chr4
ENSMUSG00000045672.16	Col27a1	chr4
ENSMUSG00000070102.3	Mir455	chr4
ENSMUSG00000039196.3	Orm1	chr4
ENSMUSG00000082141.2	Gm11212	chr4
ENSMUSG00000028359.5	Orm3	chr4
ENSMUSG00000061540.4	Orm2	chr4
ENSMUSG00000039158.12	Akna	chr4
ENSMUSG00000086953.2	Aknaos	chr4
ENSMUSG00000039137.19	Whrn	chr4
ENSMUSG00000039105.7	Atp6v1g1	chr4
ENSMUSG00000045917.18	Tmem268	chr4
ENSMUSG00000083943.2	Gm11483	chr4
ENSMUSG00000119757.2	U6	chr4
ENSMUSG00000084782.3	Gm11213	chr4
ENSMUSG00000058935.15	Tex48	chr4
ENSMUSG00000077504.3	Gm24234	chr4
ENSMUSG00000086817.2	Gm11482	chr4
ENSMUSG00000099294.3	Gm11214	chr4
ENSMUSG00000050395.10	Tnfsf15	chr4
ENSMUSG00000028362.3	Tnfsf8	chr4
ENSMUSG00000084345.4	Rpl17-ps4	chr4
ENSMUSG00000028364.16	Tnc	chr4
ENSMUSG00000073821.12	8030451A03Rik	chr4
ENSMUSG00000086755.2	Gm11216	chr4
ENSMUSG00000085032.2	Gm11217	chr4
ENSMUSG00000077214.3	Gm23950	chr4
ENSMUSG00000081941.2	Gm11218	chr4
ENSMUSG00000080805.2	Gm11219	chr4
ENSMUSG00000028370.8	Pappa	chr4
ENSMUSG00000028373.17	Astn2	chr4
ENSMUSG00000051675.14	Trim32	chr4
ENSMUSG00000083080.2	Gm11484	chr4
ENSMUSG00000065151.3	Gm25480	chr4
ENSMUSG00000082053.2	Gm11220	chr4
ENSMUSG00000039005.14	Tlr4	chr4
ENSMUSG00000081435.2	Gm11403	chr4
ENSMUSG00000080815.2	Hmgb1-rs18	chr4
ENSMUSG00002075222	ENSMUSG00002075222	chr4
ENSMUSG00000083087.2	Gm11249	chr4
ENSMUSG00000086364.2	Gm11751	chr4
ENSMUSG00000064762.3	Gm23738	chr4
ENSMUSG00000081231.2	Tcp1-ps1	chr4
ENSMUSG00000086790.2	Gm12911	chr4
ENSMUSG00000028351.6	Brinp1	chr4
ENSMUSG00000065815.3	Gm24697	chr4
ENSMUSG00000082553.2	Gm11404	chr4
ENSMUSG00000082998.4	Gm11221	chr4
ENSMUSG00000085627.3	Gm11222	chr4
ENSMUSG00000046341.6	Gm11223	chr4
ENSMUSG00000084342.2	Gm11224	chr4
ENSMUSG00000082368.2	Gm11225	chr4
ENSMUSG00000039298.17	Cdk5rap2	chr4
ENSMUSG00000080902.2	Ywhaq-ps3	chr4
ENSMUSG00002076539.1	7SK	chr4
ENSMUSG00000039270.10	Megf9	chr4
ENSMUSG00000083549.2	Gm11227	chr4
ENSMUSG00000084937.2	Gm11228	chr4
ENSMUSG00000082017.2	Gm11229	chr4
ENSMUSG00000083914.4	Rps18-ps1	chr4
ENSMUSG00000082432.2	Gm11231	chr4
ENSMUSG00000066141.3	Gm11232	chr4
ENSMUSG00000081117.2	Gm11233	chr4
ENSMUSG00000086696.2	Gm11234	chr4
ENSMUSG00000008305.19	Tle1	chr4
ENSMUSG00000086027.2	Gm11250	chr4
ENSMUSG00000084910.2	C630043F03Rik	chr4
ENSMUSG00000083372.2	Gm11235	chr4
ENSMUSG00000059343.5	Aldoart1	chr4
ENSMUSG00000084173.2	Gm5287	chr4
ENSMUSG00000089098.3	Gm25653	chr4
ENSMUSG00000084162.2	Gm11251	chr4
ENSMUSG00000089194.3	Gm25769	chr4
ENSMUSG00000066137.13	Gm11487	chr4
ENSMUSG00000080222.3	Gm11486	chr4
ENSMUSG00000082566.2	Gm11485	chr4
ENSMUSG00000081871.2	Gm11488	chr4
ENSMUSG00000077312.3	Gm24170	chr4
ENSMUSG00000095935.2	Gm11238	chr4
ENSMUSG00000094116.2	Gm11237	chr4
ENSMUSG00000096700.2	Gm11236	chr4
ENSMUSG00000095048.8	Gm11239	chr4
ENSMUSG00000095341.2	Gm428	chr4
ENSMUSG00000043003.15	Rasef	chr4
ENSMUSG00000085034.2	Gm11240	chr4
ENSMUSG00000083530.2	Gm13867	chr4
ENSMUSG00000096530.8	Gm11758	chr4
ENSMUSG00000096750.8	Gm11757	chr4
ENSMUSG00000096333.8	Gm13871	chr4
ENSMUSG00000093962.8	Gm11756	chr4
ENSMUSG00000028396.6	2310002L09Rik	chr4
ENSMUSG00000049122.18	Frmd3	chr4
ENSMUSG00000081048.2	Gm11760	chr4
ENSMUSG00000083767.2	Gm11405	chr4
ENSMUSG00000028397.14	Kdm4c	chr4
ENSMUSG00000085482.2	A230083N12Rik	chr4
ENSMUSG00002075833	ENSMUSG00002075833	chr4
ENSMUSG00000104700.3	Gm26379	chr4
ENSMUSG00000081438.2	Gm11254	chr4
ENSMUSG00000083659.2	Gm11258	chr4
ENSMUSG00000082533.2	Gm11253	chr4
ENSMUSG00000084311.2	Gm11257	chr4
ENSMUSG00000081067.2	Gm12912	chr4
ENSMUSG00000028398.9	Dmac1	chr4
ENSMUSG00002075396.1	SNORA63	chr4
ENSMUSG00000083224.2	Csnk2a1-ps4	chr4
ENSMUSG00000084026.2	Gm11259	chr4
ENSMUSG00000084253.2	Gm11256	chr4
ENSMUSG00000081844.2	Gm11241	chr4
ENSMUSG00000028399.19	Ptprd	chr4
ENSMUSG00000080780.2	Gm11252	chr4
ENSMUSG00000110373.2	Gm42303	chr4
ENSMUSG00000083050.3	Gm11242	chr4
ENSMUSG00000081890.2	Gm11243	chr4
ENSMUSG00000081936.2	Gm11244	chr4
ENSMUSG00000084090.2	Gm11245	chr4
ENSMUSG00000081656.2	Gm11246	chr4
ENSMUSG00002076969	ENSMUSG00002076969	chr4
ENSMUSG00000092492.2	B230208B08Rik	chr4
ENSMUSG00000082351.2	Gm11260	chr4
ENSMUSG00000085840.2	Gm11261	chr4
ENSMUSG00002076908.1	7SK	chr4
ENSMUSG00000083629.2	Gm11262	chr4
ENSMUSG00000089543.3	Gm25836	chr4
ENSMUSG00000083496.2	Gm11263	chr4
ENSMUSG00000084248.2	Gm11409	chr4
ENSMUSG00000082179.2	Gm11407	chr4
ENSMUSG00000083076.2	Gm11408	chr4
ENSMUSG00000083219.2	Gm11410	chr4
ENSMUSG00000082555.2	Gm11406	chr4
ENSMUSG00000005994.15	Tyrp1	chr4
ENSMUSG00000048706.4	Lurap1l	chr4
ENSMUSG00002075952	ENSMUSG00002075952	chr4
ENSMUSG00000028402.19	Mpdz	chr4
ENSMUSG00000077607.3	Gm25803	chr4
ENSMUSG00000081391.2	Gm11765	chr4
ENSMUSG00000083385.2	Gm11411	chr4
ENSMUSG00000087540.2	Gm11412	chr4
ENSMUSG00002076931.1	5S_rRNA	chr4
ENSMUSG00000087608.2	Gm12914	chr4
ENSMUSG00000087110.2	Gm11264	chr4
ENSMUSG00002075489	ENSMUSG00002075489	chr4
ENSMUSG00000085022.3	Gm5860	chr4
ENSMUSG00000008575.18	Nfib	chr4
ENSMUSG00002075784.1	5S_rRNA	chr4
ENSMUSG00000087413.2	Gm11266	chr4
ENSMUSG00000084851.2	Gm11267	chr4
ENSMUSG00000084357.2	Gm11268	chr4
ENSMUSG00000086293.2	Gm11269	chr4
ENSMUSG00000028403.16	Zdhhc21	chr4
ENSMUSG00000038192.6	Cer1	chr4
ENSMUSG00000059049.15	Frem1	chr4
ENSMUSG00000089409.3	Gm24884	chr4
ENSMUSG00000082637.3	Gm11248	chr4
ENSMUSG00000083245.2	Gm11185	chr4
ENSMUSG00000038172.15	Ttc39b	chr4
ENSMUSG00000119168.1	U6	chr4
ENSMUSG00000086321.2	Gm11413	chr4
ENSMUSG00000087592.2	Gm11184	chr4
ENSMUSG00000028483.14	Snapc3	chr4
ENSMUSG00000028484.17	Psip1	chr4
ENSMUSG00000082416.2	Gm11414	chr4
ENSMUSG00000066116.4	Gm10154	chr4
ENSMUSG00000052407.18	Ccdc171	chr4
ENSMUSG00000064606.3	Gm25899	chr4
ENSMUSG00000098217.2	Gm27046	chr4
ENSMUSG00000080793.2	Cbx3-ps3	chr4
ENSMUSG00000097942.2	Gm26968	chr4
ENSMUSG00000085378.2	Gm11415	chr4
ENSMUSG00000085217.2	6030471H07Rik	chr4
ENSMUSG00000083044.2	Gm12416	chr4
ENSMUSG00000087378.2	Gm12414	chr4
ENSMUSG00000028487.19	Bnc2	chr4
ENSMUSG00000083743.2	Gm12421	chr4
ENSMUSG00000081775.2	Gm12420	chr4
ENSMUSG00000086413.2	Gm12415	chr4
ENSMUSG00000038070.16	Cntln	chr4
ENSMUSG00000083139.2	Gm12418	chr4
ENSMUSG00000080303.3	Gm12419	chr4
ENSMUSG00000084267.2	Gm12417	chr4
ENSMUSG00000028488.16	Sh3gl2	chr4
ENSMUSG00000081862.2	Gm12413	chr4
ENSMUSG00000066113.17	Adamtsl1	chr4
ENSMUSG00002074882.1	7SK	chr4
ENSMUSG00000064687.3	Gm25811	chr4
ENSMUSG00000083272.2	Gm12550	chr4
ENSMUSG00000028492.14	Saxo1	chr4
ENSMUSG00000077597.4	Gm26017	chr4
ENSMUSG00000085108.2	Saxo1os	chr4
ENSMUSG00000070934.7	Rraga	chr4
ENSMUSG00000038047.19	Haus6	chr4
ENSMUSG00000088958.3	Scarna8	chr4
ENSMUSG00000081169.2	Gm12551	chr4
ENSMUSG00000028494.13	Plin2	chr4
ENSMUSG00000038024.18	Dennd4c	chr4
ENSMUSG00000082969.2	Gm12630	chr4
ENSMUSG00000028495.15	Rps6	chr4
ENSMUSG00000038007.15	Acer2	chr4
ENSMUSG00000037996.18	Slc24a2	chr4
ENSMUSG00000086512.2	Gm12600	chr4
ENSMUSG00002075661	ENSMUSG00002075661	chr4
ENSMUSG00000082443.2	Gm12604	chr4
ENSMUSG00000028496.18	Mllt3	chr4
ENSMUSG00000084809.2	Gm12631	chr4
ENSMUSG00000081530.2	Gm12646	chr4
ENSMUSG00000038368.17	Focad	chr4
ENSMUSG00000070077.4	Mir491	chr4
ENSMUSG00000082597.2	Gm12645	chr4
ENSMUSG00000028497.13	Hacd4	chr4
ENSMUSG00000048806.5	Ifnb1	chr4
ENSMUSG00000096011.2	Ifna15	chr4
ENSMUSG00000095896.2	Ifna14	chr4
ENSMUSG00000080964.2	Ifna-ps1	chr4
ENSMUSG00000095270.2	Ifna9	chr4
ENSMUSG00000078480.4	Mrpl48-ps	chr4
ENSMUSG00000073811.5	Ifna12	chr4
ENSMUSG00000083958.2	Gm12601	chr4
ENSMUSG00000038330.11	Pramel32	chr4
ENSMUSG00000063376.7	Ifna13	chr4
ENSMUSG00000081784.2	Gm13281	chr4
ENSMUSG00000078355.2	Ifna16	chr4
ENSMUSG00000078354.2	Ifna2	chr4
ENSMUSG00000100079.2	Ifnab	chr4
ENSMUSG00000081893.2	Gm13273	chr4
ENSMUSG00000084192.2	Gm13282	chr4
ENSMUSG00000070923.5	Klhl9	chr4
ENSMUSG00000097078.2	Gm26566	chr4
ENSMUSG00000086074.3	Gm13274	chr4
ENSMUSG00000117268.2	Gm49884	chr4
ENSMUSG00000094618.2	Gm13271	chr4
ENSMUSG00000081501.6	Gm13286	chr4
ENSMUSG00000073809.2	Gm10583	chr4
ENSMUSG00000100505.2	Gm13283	chr4
ENSMUSG00000094498.2	Gm10582	chr4
ENSMUSG00000082789.4	Gm13284	chr4
ENSMUSG00000073807.2	Gm10581	chr4
ENSMUSG00000094271.2	Gm13290	chr4
ENSMUSG00000094167.2	Gm10580	chr4
ENSMUSG00000096582.2	Gm13289	chr4
ENSMUSG00000096591.2	Gm13272	chr4
ENSMUSG00000096854.2	Ifnz	chr4
ENSMUSG00000099545.2	Gm13276	chr4
ENSMUSG00000100234.2	Gm13277	chr4
ENSMUSG00000101163.2	Gm13278	chr4
ENSMUSG00000099518.2	Gm13275	chr4
ENSMUSG00000099420.2	Gm13279	chr4
ENSMUSG00000095101.3	Gm13285	chr4
ENSMUSG00000094648.2	Gm13287	chr4
ENSMUSG00000070908.2	Gm13288	chr4
ENSMUSG00000100713.2	Ifna7	chr4
ENSMUSG00000100549.2	Ifna11	chr4
ENSMUSG00000101252.2	Ifna6	chr4
ENSMUSG00000096682.2	Ifna5	chr4
ENSMUSG00000070904.5	Ifna4	chr4
ENSMUSG00000095498.2	Ifna1	chr4
ENSMUSG00000054351.3	4930553M12Rik	chr4
ENSMUSG00000045364.3	Ifne	chr4
ENSMUSG00000117123.2	Gm49890	chr4
ENSMUSG00000065408.3	Mir31	chr4
ENSMUSG00000117251.2	Gm49891	chr4
ENSMUSG00000085183.2	Wincr1	chr4
ENSMUSG00000085569.2	Gm12602	chr4
ENSMUSG00000062937.8	Mtap	chr4
ENSMUSG00000083989.3	Gm12607	chr4
ENSMUSG00000088504.4	Gm26490	chr4
ENSMUSG00000107513.2	Tgif2-ps1	chr4
ENSMUSG00000087659.8	Gm12606	chr4
ENSMUSG00000044303.7	Cdkn2a	chr4
ENSMUSG00000073802.6	Cdkn2b	chr4
ENSMUSG00000085147.2	Gm12609	chr4
ENSMUSG00000086035.2	Gm12610	chr4
ENSMUSG00000080808.2	Gm12608	chr4
ENSMUSG00002075062	ENSMUSG00002075062	chr4
ENSMUSG00000043753.3	Dmrta1	chr4
ENSMUSG00000085690.2	Gm12629	chr4
ENSMUSG00000070902.6	Zfp352	chr4
ENSMUSG00000080756.2	Gm12633	chr4
ENSMUSG00000082569.2	Gm12634	chr4
ENSMUSG00000081563.2	Gm12635	chr4
ENSMUSG00000082502.2	Gm12636	chr4
ENSMUSG00000082622.2	Gm12632	chr4
ENSMUSG00000096896.3	Gm25244	chr4
ENSMUSG00000079962.3	Gm12643	chr4
ENSMUSG00000081876.2	Gm12644	chr4
ENSMUSG00000008489.19	Elavl2	chr4
ENSMUSG00000083377.2	Gm12653	chr4
ENSMUSG00000098563.3	Mir6402	chr4
ENSMUSG00000085817.2	Gm12668	chr4
ENSMUSG00000086042.2	Gm12670	chr4
ENSMUSG00000082523.2	Gm12667	chr4
ENSMUSG00000100863.2	Gm12669	chr4
ENSMUSG00000095937.2	Gm12671	chr4
ENSMUSG00000087517.2	4930577H14Rik	chr4
ENSMUSG00000028533.11	Izumo3	chr4
ENSMUSG00000066107.7	Gm12666	chr4
ENSMUSG00000083296.2	Gm12638	chr4
ENSMUSG00000085209.2	Gm12637	chr4
ENSMUSG00000088914.3	Gm22605	chr4
ENSMUSG00000081987.2	Gm12639	chr4
ENSMUSG00000082919.2	Gm12641	chr4
ENSMUSG00000082325.2	Gm12642	chr4
ENSMUSG00000054000.6	Tusc1	chr4
ENSMUSG00000084833.2	Gm12649	chr4
ENSMUSG00000064850.3	Gm23443	chr4
ENSMUSG00000083607.2	Gm12640	chr4
ENSMUSG00000119654.1	U6	chr4
ENSMUSG00002076093	ENSMUSG00002076093	chr4
ENSMUSG00000073797.6	Gm12650	chr4
ENSMUSG00000081685.2	Gm12647	chr4
ENSMUSG00000085931.2	Gm12648	chr4
ENSMUSG00002076402	ENSMUSG00002076402	chr4
ENSMUSG00000081508.2	Gm12654	chr4
ENSMUSG00002076227.1	7SK	chr4
ENSMUSG00000087128.8	Gm12655	chr4
ENSMUSG00002074983	ENSMUSG00002074983	chr4
ENSMUSG00000083359.2	Gm12656	chr4
ENSMUSG00000028578.9	Caap1	chr4
ENSMUSG00000028577.14	Plaa	chr4
ENSMUSG00000063314.6	Gm12657	chr4
ENSMUSG00000028576.13	Ift74	chr4
ENSMUSG00000049799.14	Lrrc19	chr4
ENSMUSG00000077921.3	Mir872	chr4
ENSMUSG00000006386.16	Tek	chr4
ENSMUSG00000028575.12	Eqtn	chr4
ENSMUSG00000083179.4	Gm12693	chr4
ENSMUSG00000062627.10	Mysm1	chr4
ENSMUSG00000086251.2	Gm12694	chr4
ENSMUSG00000052767.6	Gm12703	chr4
ENSMUSG00000081030.2	Gm12704	chr4
ENSMUSG00000052684.5	Jun	chr4
ENSMUSG00000087366.8	Junos	chr4
ENSMUSG00002076977.1	5S_rRNA	chr4
ENSMUSG00000085377.2	4930551L18Rik	chr4
ENSMUSG00000100189.2	Gm28096	chr4
ENSMUSG00000084918.2	Gm12708	chr4
ENSMUSG00000100129.2	Gm29064	chr4
ENSMUSG00000084939.3	Gm830	chr4
ENSMUSG00000085835.2	Gm12707	chr4
ENSMUSG00000065745.4	Gm25004	chr4
ENSMUSG00000028573.19	Fggy	chr4
ENSMUSG00000093492.2	Gm20651	chr4
ENSMUSG00000044125.7	9530080O11Rik	chr4
ENSMUSG00000028572.14	Hook1	chr4
ENSMUSG00000028571.16	Cyp2j13	chr4
ENSMUSG00000118637.2	Gm53021	chr4
ENSMUSG00000083880.2	Hspe1-ps6	chr4
ENSMUSG00000081225.4	Cyp2j12	chr4
ENSMUSG00000080884.2	Cyp2j7-ps3	chr4
ENSMUSG00000083801.2	Cyp2j7-ps2	chr4
ENSMUSG00000082681.2	Cyp2j7-ps1	chr4
ENSMUSG00000081362.4	Cyp2j7	chr4
ENSMUSG00000084286.2	Cyp2j15-ps	chr4
ENSMUSG00000066097.7	Cyp2j11	chr4
ENSMUSG00000082119.2	Cyp2j14-ps	chr4
ENSMUSG00000082932.4	Cyp2j8	chr4
ENSMUSG00000052914.5	Cyp2j6	chr4
ENSMUSG00000015224.11	Cyp2j9	chr4
ENSMUSG00000052520.8	Cyp2j5	chr4
ENSMUSG00000078639.2	Gm12695	chr4
ENSMUSG00000088738.5	Gm27579	chr4
ENSMUSG00000098261.3	Gm27521	chr4
ENSMUSG00000084159.2	Gm12696	chr4
ENSMUSG00000082683.2	Gm12697	chr4
ENSMUSG00000048747.15	E130114P18Rik	chr4
ENSMUSG00000085710.2	Gm12676	chr4
ENSMUSG00000028565.19	Nfia	chr4
ENSMUSG00000081096.3	Gm12691	chr4
ENSMUSG00000082388.2	Gm12692	chr4
ENSMUSG00000083644.2	Gm12787	chr4
ENSMUSG00000064883.3	Gm24203	chr4
ENSMUSG00000046683.17	0610025J13Rik	chr4
ENSMUSG00000082144.2	Gm12788	chr4
ENSMUSG00000028563.17	Tm2d1	chr4
ENSMUSG00002076552.1	U6	chr4
ENSMUSG00000061859.18	Patj	chr4
ENSMUSG00002076106	ENSMUSG00002076106	chr4
ENSMUSG00002076456	ENSMUSG00002076456	chr4
ENSMUSG00000081046.2	Gm12846	chr4
ENSMUSG00000087166.10	L1td1	chr4
ENSMUSG00000090718.2	Gm17376	chr4
ENSMUSG00000035407.9	Kank4	chr4
ENSMUSG00000085843.2	Kank4os	chr4
ENSMUSG00000073794.4	I0C0044D17Rik	chr4
ENSMUSG00000084188.2	Gm12851	chr4
ENSMUSG00000028560.12	Usp1	chr4
ENSMUSG00000028556.16	Dock7	chr4
ENSMUSG00000028553.13	Angptl3	chr4
ENSMUSG00000081733.2	Gm12852	chr4
ENSMUSG00000087395.2	Gm12705	chr4
ENSMUSG00000086498.2	Gm12681	chr4
ENSMUSG00000028550.16	Atg4c	chr4
ENSMUSG00000104479.2	Gm10305	chr4
ENSMUSG00000070891.3	Gm12689	chr4
ENSMUSG00000103097.2	Gm37556	chr4
ENSMUSG00000081184.2	Gm12685	chr4
ENSMUSG00000082442.2	Gm12686	chr4
ENSMUSG00000081150.2	Gm12684	chr4
ENSMUSG00000080803.2	Gm12683	chr4
ENSMUSG00000103575.2	Gm37117	chr4
ENSMUSG00000087332.2	Gm12690	chr4
ENSMUSG00000083698.2	Gm12687	chr4
ENSMUSG00000086096.2	Gm12688	chr4
ENSMUSG00000067261.5	Foxd3	chr4
ENSMUSG00002076832	ENSMUSG00002076832	chr4
ENSMUSG00000086592.2	Gm12682	chr4
ENSMUSG00000073792.12	Alg6	chr4
ENSMUSG00000028549.18	Itgb3bp	chr4
ENSMUSG00000073791.14	Efcab7	chr4
ENSMUSG00000084478.4	Gm26425	chr4
ENSMUSG00000025791.19	Pgm1	chr4
ENSMUSG00000085142.2	Gm12702	chr4
ENSMUSG00000035305.6	Ror1	chr4
ENSMUSG00000086385.2	Gm12701	chr4
ENSMUSG00000080967.2	Gm12706	chr4
ENSMUSG00000069733.12	Ube2u	chr4
ENSMUSG00000085871.2	Ube2uos	chr4
ENSMUSG00000081553.2	Ccdc50-ps	chr4
ENSMUSG00000082601.2	Gm12700	chr4
ENSMUSG00000028532.15	Cachd1	chr4
ENSMUSG00000073789.3	Gm10577	chr4
ENSMUSG00000102578.2	Gm10576	chr4
ENSMUSG00000035275.15	Raver2	chr4
ENSMUSG00000088551.3	Gm22100	chr4
ENSMUSG00000028530.15	Jak1	chr4
ENSMUSG00000077677.3	Gm24468	chr4
ENSMUSG00000082928.2	Gm12785	chr4
ENSMUSG00000065279.3	Gm25124	chr4
ENSMUSG00000085863.2	Gm12801	chr4
ENSMUSG00000085721.2	Gm12796	chr4
ENSMUSG00000081621.2	Gm12793	chr4
ENSMUSG00000086782.3	E130102H24Rik	chr4
ENSMUSG00000065451.3	Mir101a	chr4
ENSMUSG00000087361.8	0610043K17Rik	chr4
ENSMUSG00000083614.2	Gm12795	chr4
ENSMUSG00000084758.2	Gm12798	chr4
ENSMUSG00000028527.19	Ak4	chr4
ENSMUSG00000028528.18	Dnajc6	chr4
ENSMUSG00002075496.1	7SK	chr4
ENSMUSG00000035212.15	Leprot	chr4
ENSMUSG00000057722.18	Lepr	chr4
ENSMUSG00000035201.16	Pramel17	chr4
ENSMUSG00000081121.2	Gm12791	chr4
ENSMUSG00000081045.2	Gm12797	chr4
ENSMUSG00000046133.4	C130073F10Rik	chr4
ENSMUSG00000084208.2	Gm12792	chr4
ENSMUSG00000037028.8	Pramel18	chr4
ENSMUSG00000070890.4	Pramel19	chr4
ENSMUSG00000078626.3	Gm12790	chr4
ENSMUSG00000078625.11	Gm12789	chr4
ENSMUSG00000082264.2	Gm12799	chr4
ENSMUSG00000028525.17	Pde4b	chr4
ENSMUSG00000077260.3	Gm24869	chr4
ENSMUSG00000028524.22	Sgip1	chr4
